id_cliente,fecha_compra,monto_compra,id_metodo_pago,id_canal,tiempo
507673,2021-10-01,31.608,2,0,448
507674,2021-08-15,23.56,0,0,1020
507675,2021-04-16,23.699,2,1,646
507676,2021-06-04,44.626,1,0,1018
507677,2021-02-13,25.855,1,0,650
507678,2021-12-27,22.9,1,0,868
507679,2021-03-28,63.348,1,0,665
507680,2021-04-23,81.51,2,0,715
507681,2021-07-03,21.886,0,0,892
507682,2021-09-03,63.192,2,2,503
507683,2021-07-04,19.127,1,1,1187
507684,2021-07-04,22.23,0,0,595
507685,2021-08-01,20.257,1,0,585
507686,2021-11-10,27.926,0,0,893
507687,2021-05-25,34.971,1,0,1013
507688,2021-10-31,19.878,0,0,722
507689,2021-10-15,27.885,1,3,527
507690,2021-12-17,27.442,0,1,594
507691,2021-11-30,38.852,2,0,595
507692,2021-10-19,36.765,1,0,835
507693,2021-04-01,66.646,1,1,747
507694,2021-10-10,14.669,0,3,797
507695,2021-09-26,58.204,1,0,846
507696,2021-04-16,65.41,0,2,888
507697,2021-09-05,28.255,1,0,706
507698,2021-04-03,30.196,1,1,627
507699,2021-07-10,41.736,2,0,808
507700,2021-10-18,56.083,1,1,750
507701,2021-03-10,13.875,2,0,826
507702,2021-05-03,26.969,0,0,652
507703,2021-10-18,50.949,1,1,876
507704,2021-06-15,37.875,1,1,548
507705,2021-12-17,37.139,1,1,681
507706,2021-01-03,15.952,2,0,983
507707,2021-09-21,32.952,0,1,556
507708,2021-10-25,29.324,1,0,969
507709,2021-12-02,23.892,1,1,506
507710,2021-02-27,64.445,2,0,495
507711,2021-12-26,28.079,2,0,511
507712,2021-05-24,23.79,1,0,801
507713,2021-05-09,77.863,0,3,851
507714,2021-05-10,50.735,1,1,993
507715,2021-08-21,37.609,1,0,998
507716,2021-08-29,40.087,2,1,915
507717,2021-06-22,25.833,0,0,630
507718,2021-01-26,23.991,1,0,629
507719,2021-12-27,21.259,2,0,922
507720,2021-03-23,29.495,0,2,996
507721,2021-02-04,17.162,0,3,534
507722,2021-08-07,57.169,0,3,953
507723,2021-05-31,25.843,0,0,434
507724,2021-08-13,52.999,1,0,850
507725,2021-11-16,24.254,1,2,721
507726,2021-02-05,42.891,1,0,743
507727,2021-04-14,18.965,0,1,766
507728,2021-07-08,26.247,1,4,556
507729,2021-10-15,31.183,1,0,860
507730,2021-08-08,39.156,1,0,791
507731,2021-05-20,19.475,0,2,908
507732,2021-08-11,70.609,0,1,1046
507733,2021-12-24,40.589,0,3,743
507734,2021-06-25,34.653,0,1,613
507735,2021-11-19,18.182,2,0,575
507736,2021-10-12,39.33,0,2,1046
507737,2021-04-20,57.815,1,2,1023
507738,2021-04-02,21.186,1,3,880
507739,2021-10-09,26.652,2,0,791
507740,2021-03-17,31.079,2,0,927
507741,2021-05-03,35.548,1,0,1015
507742,2021-03-27,22.759,1,0,669
507743,2021-08-10,39.73,1,4,715
507744,2021-04-18,58.615,2,4,511
507745,2021-08-29,33.86,0,0,757
507746,2021-12-08,22.591,1,3,998
507747,2021-10-30,21.782,1,0,974
507748,2021-12-13,101.94,1,2,764
507749,2021-01-09,29.264,2,1,275
507750,2021-06-16,50.765,2,1,642
507751,2021-03-22,17.373,1,1,778
507752,2021-12-02,25.388,1,1,721
507753,2021-09-17,55.669,2,2,746
507754,2021-04-27,23.526,1,0,824
507755,2021-07-25,24.342,1,2,644
507756,2021-08-09,48.703,1,0,779
507757,2021-06-30,25.993,1,0,753
507758,2021-06-23,45.562,1,1,633
507759,2021-01-21,29.266,1,2,1072
507760,2021-06-15,32.398,1,3,634
507761,2021-05-08,46.845,2,0,374
507762,2021-10-26,28.438,1,0,1101
507763,2021-11-12,19.873,1,0,628
507764,2021-10-01,27.871,1,3,882
507765,2021-01-12,22.359,1,4,587
507766,2021-11-04,26.061,1,2,842
507767,2021-05-25,40.048,1,0,771
507768,2021-06-01,34.367,1,2,920
507769,2021-12-11,52.553,0,0,742
507770,2021-11-13,23.852,1,3,602
507771,2021-01-19,36.42,2,1,806
507772,2021-05-12,64.747,2,0,711
507773,2021-10-01,41.301,1,1,413
507774,2021-07-16,52.445,0,2,632
507775,2021-04-05,34.112,2,0,1296
507776,2021-07-11,50.24,2,0,452
507777,2021-11-13,32.854,1,1,803
507778,2021-03-23,21.243,1,3,676
507779,2021-09-30,47.728,1,1,1091
507780,2021-09-26,41.303,2,0,580
507781,2021-11-20,43.07,0,1,778
507782,2021-04-19,21.705,0,0,904
507783,2021-03-20,72.578,2,0,748
507784,2021-07-19,50.033,1,0,642
507785,2021-07-13,26.305,1,0,776
507786,2021-05-30,66.358,0,0,724
507787,2021-10-12,64.773,1,0,724
507788,2021-10-19,32.907,1,0,948
507789,2021-03-31,24.282,1,1,833
507790,2021-10-18,43.265,1,0,879
507791,2021-03-26,37.28,2,0,839
507792,2021-05-29,111.662,2,0,953
507793,2021-01-10,22.204,0,2,975
507794,2021-05-05,71.437,0,2,688
507795,2021-12-16,27.68,1,0,928
507796,2021-06-11,32.133,1,1,527
507797,2021-09-17,23.485,2,2,334
507798,2021-02-09,37.657,1,1,1089
507799,2021-08-20,27.958,2,0,720
507800,2021-05-16,32.395,1,0,825
507801,2021-09-29,19.829,1,0,559
507802,2021-12-05,14.245,1,0,551
507803,2021-07-14,31.583,1,0,652
507804,2021-02-07,61.012,1,3,836
507805,2021-06-23,37.114,1,0,687
507806,2021-02-14,30.722,1,0,720
507807,2021-06-14,116.567,0,4,576
507808,2021-01-23,12.525,0,1,970
507809,2021-08-22,39.618,0,0,936
507810,2021-04-24,22.783,1,3,633
507811,2021-03-15,35.574,1,0,903
507812,2021-01-07,28.69,2,0,736
507813,2021-11-21,25.765,0,0,719
507814,2021-11-02,42.633,2,0,771
507815,2021-10-24,33.621,1,2,856
507816,2021-01-22,28.934,2,0,619
507817,2021-05-08,18.335,1,2,830
507818,2021-12-21,52.676,1,0,1230
507819,2021-07-31,35.065,0,3,753
507820,2021-02-16,20.015,1,0,786
507821,2021-02-21,16.204,1,3,705
507822,2021-04-07,40.602,1,0,866
507823,2021-12-21,29.362,2,3,430
507824,2021-03-03,36.822,2,2,1046
507825,2021-11-26,126.644,0,1,937
507826,2021-09-05,58.597,1,0,664
507827,2021-12-03,34.965,1,1,766
507828,2021-10-29,16.678,2,1,660
507829,2021-05-02,73.908,1,1,814
507830,2021-10-30,36.775,2,1,771
507831,2021-03-03,101.663,1,3,761
507832,2021-04-17,24.916,1,4,525
507833,2021-03-19,19.521,0,0,693
507834,2021-02-18,76.903,0,0,986
507835,2021-02-02,37.084,1,0,684
507836,2021-03-10,64.246,1,1,284
507837,2021-02-13,20.141,2,4,683
507838,2021-05-19,20.027,1,0,1214
507839,2021-01-27,22.018,1,0,933
507840,2021-01-23,10.017,1,0,675
507841,2021-12-28,28.49,0,0,771
507842,2021-02-02,15.517,1,4,832
507843,2021-01-28,38.037,0,1,444
507844,2021-01-11,33.512,1,0,626
507845,2021-02-18,23.386,0,0,852
507846,2021-07-12,50.511,1,0,1067
507847,2021-10-29,38.346,1,1,681
507848,2021-09-26,61.677,0,1,1042
507849,2021-07-31,80.364,1,0,644
507850,2021-02-01,43.546,1,0,180
507851,2021-10-10,39.179,2,3,854
507852,2021-01-14,44.604,2,2,837
507853,2021-08-19,87.512,1,1,893
507854,2021-05-30,19.121,2,0,905
507855,2021-11-18,27.093,0,4,745
507856,2021-04-23,18.229,0,1,713
507857,2021-08-22,29.967,1,3,680
507858,2021-06-10,27.935,2,0,697
507859,2021-07-10,28.96,0,0,708
507860,2021-12-09,42.23,2,0,454
507861,2021-09-18,44.294,0,2,521
507862,2021-06-01,40.042,1,1,731
507863,2021-06-13,47.559,2,0,377
507864,2021-09-15,92.362,1,4,349
507865,2021-05-07,39.913,1,3,660
507866,2021-03-03,21.487,1,0,757
507867,2021-06-20,24.978,1,1,704
507868,2021-01-25,24.139,2,1,332
507869,2021-03-03,68.159,1,0,1059
507870,2021-06-03,29.304,1,1,501
507871,2021-10-18,25.204,0,0,633
507872,2021-10-13,23.021,1,3,493
507873,2021-04-06,25.156,0,2,974
507874,2021-06-04,26.511,1,3,796
507875,2021-02-26,24.32,1,2,655
507876,2021-10-03,61.466,2,0,682
507877,2021-03-31,30.677,2,0,812
507878,2021-10-19,34.422,1,1,536
507879,2021-11-04,48.994,2,0,849
507880,2021-09-09,51.694,2,1,661
507881,2021-05-01,30.589,1,0,874
507882,2021-12-14,60.207,1,0,867
507883,2021-09-08,34.63,2,0,673
507884,2021-08-24,27.37,1,1,391
507885,2021-11-09,52.742,1,0,736
507886,2021-11-18,49.174,1,1,499
507887,2021-01-29,39.946,0,0,794
507888,2021-11-18,29.14,0,2,694
507889,2021-10-07,35.675,1,1,654
507890,2021-03-17,28.005,0,1,527
507891,2021-04-23,32.768,2,0,994
507892,2021-10-02,29.832,2,0,698
507893,2021-03-21,40.231,1,0,1204
507894,2021-06-15,84.505,0,1,766
507895,2021-09-09,32.332,1,0,843
507896,2021-08-26,50.301,1,2,747
507897,2021-11-29,41.759,0,2,801
507898,2021-02-10,58.657,1,0,977
507899,2021-04-18,89.991,0,2,939
507900,2021-12-26,33.219,1,1,442
507901,2021-07-27,19.247,2,0,934
507902,2021-04-01,19.357,2,1,849
507903,2021-04-16,54.527,0,4,716
507904,2021-05-04,48.182,0,0,1088
507905,2021-07-22,21.945,1,0,1095
507906,2021-04-14,85.23,0,1,923
507907,2021-08-15,28.814,1,0,682
507908,2021-06-12,31.287,1,1,545
507909,2021-08-11,31.294,1,1,896
507910,2021-02-26,70.869,1,2,985
507911,2021-08-16,23.562,1,0,415
507912,2021-12-04,76.675,1,0,976
507913,2021-02-19,45.517,1,2,694
507914,2021-04-30,64.707,2,0,454
507915,2021-09-11,46.928,2,0,864
507916,2021-08-14,42.235,1,0,944
507917,2021-09-04,47.88,1,0,717
507918,2021-07-24,36.507,1,0,590
507919,2021-09-07,23.94,1,0,1088
507920,2021-08-11,48.081,1,1,640
507921,2021-01-28,32.837,0,1,969
507922,2021-10-02,59.935,1,3,448
507923,2021-06-13,68.928,0,2,815
507924,2021-01-19,45.516,2,0,850
507925,2021-05-30,53.01,1,0,937
507926,2021-06-08,42.822,0,2,1009
507927,2021-02-01,43.875,1,0,634
507928,2021-12-30,27.114,2,0,874
507929,2021-03-23,46.265,1,0,534
507930,2021-05-01,43.62,1,1,512
507931,2021-06-10,39.237,1,0,676
507932,2021-10-31,40.761,1,0,854
507933,2021-09-29,44.625,2,0,1082
507934,2021-10-09,90.137,1,2,1075
507935,2021-03-28,42.048,0,0,716
507936,2021-11-05,48.45,1,1,815
507937,2021-10-30,35.505,1,0,950
507938,2021-06-19,46.05,0,0,918
507939,2021-07-19,28.403,2,0,749
507940,2021-01-14,32.22,0,0,794
507941,2021-10-05,29.148,1,0,760
507942,2021-12-17,21.643,0,3,682
507943,2021-06-22,37.303,1,0,719
507944,2021-07-17,22.916,2,3,698
507945,2021-07-02,21.764,1,0,707
507946,2021-01-31,93.112,0,0,576
507947,2021-08-15,71.622,2,1,915
507948,2021-09-21,87.502,1,2,833
507949,2021-12-05,34.477,1,0,1118
507950,2021-12-06,35.685,0,0,847
507951,2021-06-29,43.551,2,1,685
507952,2021-12-17,49.778,1,0,667
507953,2021-07-12,31.377,0,1,769
507954,2021-08-23,25.007,1,2,840
507955,2021-08-08,47.5,0,0,736
507956,2021-12-31,21.31,0,2,475
507957,2021-09-27,46.744,1,0,647
507958,2021-02-13,31.405,1,3,723
507959,2021-01-27,55.847,1,4,843
507960,2021-05-30,66.743,1,1,493
507961,2021-07-08,54.432,1,4,758
507962,2021-09-02,19.795,0,2,780
507963,2021-06-25,18.277,1,0,699
507964,2021-07-07,20.556,1,0,674
507965,2021-12-03,35.228,2,0,647
507966,2021-05-03,19.475,1,0,805
507967,2021-06-30,41.746,1,1,963
507968,2021-07-23,26.315,0,0,996
507969,2021-06-20,27.898,0,1,558
507970,2021-12-20,41.381,1,0,746
507971,2021-12-18,43.328,1,0,385
507972,2021-07-07,24.59,0,0,800
507973,2021-06-14,29.912,0,4,818
507974,2021-08-03,41.242,1,0,1063
507975,2021-03-08,34.105,1,0,458
507976,2021-06-05,32.816,1,0,584
507977,2021-03-21,47.766,2,4,736
507978,2021-02-22,23.456,2,0,489
507979,2021-02-04,61.98,2,1,791
507980,2021-08-03,93.211,0,0,892
507981,2021-01-01,36.955,2,0,549
507982,2021-08-24,30.137,1,1,784
507983,2021-06-07,19.215,0,1,542
507984,2021-05-14,29.463,1,1,1008
507985,2021-10-08,41.273,0,0,817
507986,2021-07-16,37.906,1,4,595
507987,2021-09-25,34.878,0,1,537
507988,2021-09-16,32.342,1,3,790
507989,2021-01-12,31.565,0,0,1024
507990,2021-03-20,35.149,1,0,641
507991,2021-07-28,25.065,1,0,701
507992,2021-12-23,41.742,2,2,605
507993,2021-02-26,38.305,1,1,1040
507994,2021-02-08,62.374,2,0,436
507995,2021-12-10,25.513,2,0,1011
507996,2021-12-19,48.694,1,0,712
507997,2021-03-03,51.015,1,0,767
507998,2021-05-27,30.647,1,2,679
507999,2021-08-17,25.925,2,0,823
508000,2021-03-13,71.85,2,0,649
508001,2021-04-30,21.16,1,0,971
508002,2021-05-25,25.005,2,0,978
508003,2021-08-23,21.604,1,4,533
508004,2021-04-23,26.6,1,0,900
508005,2021-05-31,30.534,1,3,656
508006,2021-04-16,78.591,1,1,769
508007,2021-10-05,28.06,1,1,1035
508008,2021-02-25,92.892,2,0,659
508009,2021-03-26,61.212,1,1,927
508010,2021-04-02,28.457,1,1,842
508011,2021-11-27,28.041,1,0,745
508012,2021-12-11,37.082,0,3,786
508013,2021-07-02,34.412,2,0,825
508014,2021-02-27,20.726,1,0,571
508015,2021-10-03,25.951,1,0,671
508016,2021-06-29,17.796,1,1,572
508017,2021-11-07,77.223,0,0,730
508018,2021-05-12,42.18,0,0,1022
508019,2021-12-31,34.746,0,0,885
508020,2021-10-22,25.896,2,0,522
508021,2021-03-23,27.232,2,0,731
508022,2021-09-22,18.264,2,2,782
508023,2021-04-15,37.665,1,0,914
508024,2021-05-08,48.144,1,3,603
508025,2021-04-02,68.661,0,1,537
508026,2021-09-07,50.477,1,2,730
508027,2021-04-06,47.544,1,3,822
508028,2021-08-22,57.95,2,0,822
508029,2021-08-01,37.921,2,1,601
508030,2021-10-02,18.183,2,0,1096
508031,2021-12-29,49.671,2,0,762
508032,2021-01-04,24.11,2,0,815
508033,2021-12-28,34.283,1,1,641
508034,2021-02-09,22.411,0,2,939
508035,2021-07-12,58.818,1,0,883
508036,2021-05-05,52.335,0,1,817
508037,2021-08-22,18.621,2,0,573
508038,2021-09-21,37.737,1,0,977
508039,2021-11-10,55.909,0,0,916
508040,2021-05-27,33.721,1,1,943
508041,2021-12-07,34.766,1,0,787
508042,2021-04-28,55.697,1,0,767
508043,2021-03-16,31.07,1,0,747
508044,2021-05-19,40.835,1,1,1170
508045,2021-07-12,48.848,1,2,642
508046,2021-09-01,22.915,1,0,566
508047,2021-10-31,24.936,1,1,693
508048,2021-03-24,16.532,2,1,664
508049,2021-04-21,101.01,0,0,1007
508050,2021-12-09,36.903,2,0,536
508051,2021-06-10,54.461,1,3,619
508052,2021-03-30,19.438,2,0,814
508053,2021-12-26,62.963,1,0,1008
508054,2021-06-13,28.542,2,2,868
508055,2021-12-26,63.735,0,2,1031
508056,2021-12-02,33.585,0,1,822
508057,2021-11-27,21.059,0,2,703
508058,2021-08-01,68.431,1,0,934
508059,2021-10-19,33.471,1,2,494
508060,2021-12-17,20.65,1,0,472
508061,2021-04-09,16.361,1,2,916
508062,2021-01-14,42.188,2,0,818
508063,2021-04-28,32.838,0,0,954
508064,2021-08-21,39.551,1,0,627
508065,2021-07-19,38.106,1,2,971
508066,2021-01-30,32.825,1,0,901
508067,2021-07-24,41.916,0,2,734
508068,2021-03-05,48.413,1,0,817
508069,2021-07-04,32.736,1,0,842
508070,2021-07-30,45.097,0,1,606
508071,2021-08-21,45.285,2,0,711
508072,2021-05-31,57.774,2,1,820
508073,2021-05-30,12.432,2,3,643
508074,2021-09-05,27.951,1,1,496
508075,2021-10-01,44.849,1,0,833
508076,2021-10-22,89.873,0,0,930
508077,2021-05-02,57.768,1,3,912
508078,2021-06-04,63.17,0,1,856
508079,2021-05-01,116.806,1,2,887
508080,2021-07-12,34.694,0,0,958
508081,2021-02-16,93.387,2,1,774
508082,2021-06-06,58.084,1,0,399
508083,2021-03-10,23.658,1,1,969
508084,2021-07-14,16.055,0,3,559
508085,2021-11-07,31.579,1,3,516
508086,2021-12-26,47.132,2,0,581
508087,2021-06-12,30.44,0,2,1187
508088,2021-01-21,36.904,1,0,859
508089,2021-03-25,82.931,1,0,593
508090,2021-02-08,36.442,1,1,637
508091,2021-10-05,84.719,2,0,780
508092,2021-12-26,58.702,2,0,878
508093,2021-07-22,54.785,1,1,810
508094,2021-03-06,33.229,1,1,593
508095,2021-01-08,34.538,1,1,817
508096,2021-12-23,40.722,1,0,670
508097,2021-04-26,35.348,2,1,948
508098,2021-02-10,46.909,1,0,790
508099,2021-03-06,64.442,1,0,643
508100,2021-04-04,100.709,2,0,904
508101,2021-08-28,31.641,2,1,829
508102,2021-11-22,36.027,1,0,695
508103,2021-04-11,54.055,1,0,911
508104,2021-09-08,35.95,1,3,833
508105,2021-01-24,18.188,0,2,956
508106,2021-01-04,51.051,2,1,888
508107,2021-01-21,24.613,0,2,701
508108,2021-12-03,35.229,0,3,416
508109,2021-08-01,77.435,1,1,794
508110,2021-10-21,48.081,1,0,842
508111,2021-01-08,48.735,0,1,769
508112,2021-01-09,63.144,1,3,180
508113,2021-11-06,34.772,1,1,882
508114,2021-02-07,40.828,1,0,616
508115,2021-02-26,31.335,1,3,843
508116,2021-07-09,46.407,0,2,1046
508117,2021-08-10,19.224,2,0,734
508118,2021-03-25,23.476,2,4,789
508119,2021-06-12,42.247,1,1,766
508120,2021-09-04,46.349,1,2,835
508121,2021-06-11,79.965,1,3,739
508122,2021-05-20,22.241,2,0,687
508123,2021-01-27,33.321,0,2,577
508124,2021-06-14,39.262,1,0,1066
508125,2021-10-21,20.444,1,2,819
508126,2021-08-17,27.285,0,3,869
508127,2021-11-22,15.29,1,2,812
508128,2021-02-16,50.913,2,2,916
508129,2021-01-05,23.878,0,2,579
508130,2021-07-20,70.425,0,0,795
508131,2021-03-07,49.884,1,0,871
508132,2021-08-05,32.097,1,0,1013
508133,2021-11-26,22.8,0,2,1221
508134,2021-05-04,47.69,2,1,833
508135,2021-07-20,31.836,1,1,641
508136,2021-09-06,44.614,1,0,565
508137,2021-02-24,60.028,1,1,597
508138,2021-11-24,28.339,0,0,641
508139,2021-03-16,27.359,0,4,188
508140,2021-10-23,57.949,1,2,618
508141,2021-08-29,65.439,1,0,909
508142,2021-02-21,22.216,2,2,754
508143,2021-09-22,22.794,1,0,733
508144,2021-03-13,23.879,1,0,488
508145,2021-08-07,39.732,1,1,949
508146,2021-12-17,19.088,2,1,852
508147,2021-12-14,42.635,0,0,778
508148,2021-11-15,34.374,1,0,384
508149,2021-06-30,27.344,1,0,692
508150,2021-07-24,36.446,2,0,858
508151,2021-04-20,36.419,0,0,775
508152,2021-12-03,29.804,2,0,815
508153,2021-06-24,72.341,0,3,843
508154,2021-10-09,29.64,2,0,808
508155,2021-05-12,42.365,0,0,897
508156,2021-09-28,27.492,1,0,628
508157,2021-03-23,54.156,1,0,560
508158,2021-09-25,21.208,1,2,826
508159,2021-01-17,38.542,1,0,903
508160,2021-02-08,26.328,1,0,873
508161,2021-05-09,15.693,1,3,744
508162,2021-06-25,25.38,2,2,682
508163,2021-09-17,26.3,1,0,818
508164,2021-05-12,45.912,0,0,848
508165,2021-01-07,23.441,0,2,819
508166,2021-04-29,16.551,2,1,1229
508167,2021-06-10,13.877,1,3,554
508168,2021-07-18,35.775,1,0,1361
508169,2021-08-24,50.636,2,2,514
508170,2021-04-01,37.878,1,0,849
508171,2021-08-11,29.771,1,0,565
508172,2021-08-19,37.571,0,2,795
508173,2021-10-11,18.555,1,1,937
508174,2021-07-10,14.569,1,0,786
508175,2021-10-23,17.254,0,0,955
508176,2021-03-22,32.576,2,2,664
508177,2021-09-17,49.21,1,0,411
508178,2021-01-17,22.249,2,0,893
508179,2021-02-07,23.408,1,0,786
508180,2021-11-12,47.896,1,0,694
508181,2021-06-23,28.421,1,2,666
508182,2021-08-15,44.643,1,0,853
508183,2021-08-09,41.231,1,0,633
508184,2021-09-11,24.272,1,1,828
508185,2021-03-31,78.46,2,0,994
508186,2021-03-07,29.106,2,1,1131
508187,2021-01-16,84.17,1,0,1033
508188,2021-11-12,41.668,2,2,769
508189,2021-03-23,39.941,0,2,786
508190,2021-07-29,17.541,1,2,668
508191,2021-06-16,42.05,1,0,696
508192,2021-03-01,33.077,0,2,897
508193,2021-06-01,33.196,1,1,705
508194,2021-01-31,19.478,2,0,846
508195,2021-03-06,61.178,0,0,607
508196,2021-02-20,63.149,1,0,1027
508197,2021-10-28,16.689,0,0,722
508198,2021-07-27,31.038,0,0,976
508199,2021-12-04,30.734,0,3,593
508200,2021-06-09,38.741,0,4,574
508201,2021-03-15,43.367,2,0,1019
508202,2021-08-11,38.855,1,3,607
508203,2021-12-06,51.015,0,1,478
508204,2021-07-14,83.514,2,0,593
508205,2021-01-07,29.727,1,3,874
508206,2021-04-21,63.773,1,1,897
508207,2021-12-04,80.937,1,1,623
508208,2021-07-09,66.121,2,0,666
508209,2021-12-14,47.066,1,0,901
508210,2021-07-05,45.574,1,3,957
508211,2021-01-05,42.475,0,0,768
508212,2021-11-15,74.923,0,0,880
508213,2021-10-06,30.288,1,0,937
508214,2021-09-19,36.135,1,0,1168
508215,2021-12-21,26.018,2,0,572
508216,2021-03-13,104.823,0,3,600
508217,2021-11-27,71.909,2,0,689
508218,2021-03-26,25.877,1,3,869
508219,2021-12-21,20.761,2,1,715
508220,2021-03-11,37.983,1,0,836
508221,2021-07-20,37.218,1,0,802
508222,2021-10-16,39.254,1,0,780
508223,2021-01-29,17.162,2,2,759
508224,2021-01-25,23.362,0,2,925
508225,2021-11-07,73.124,2,0,605
508226,2021-01-23,43.415,2,3,693
508227,2021-08-13,29.8,1,2,521
508228,2021-12-09,55.714,0,0,821
508229,2021-08-13,52.654,1,1,725
508230,2021-06-25,93.3,1,2,932
508231,2021-06-02,31.122,0,2,739
508232,2021-08-21,30.481,1,0,700
508233,2021-07-28,33.714,1,0,736
508234,2021-07-03,50.443,1,0,1090
508235,2021-02-26,19.908,2,0,497
508236,2021-08-30,36.116,0,0,667
508237,2021-09-28,41.41,1,1,766
508238,2021-09-16,63.64,1,0,665
508239,2021-01-28,27.482,1,0,868
508240,2021-09-14,33.417,1,1,750
508241,2021-09-24,44.281,2,0,826
508242,2021-03-08,26.538,1,0,801
508243,2021-11-06,23.967,1,2,721
508244,2021-07-11,81.215,1,3,488
508245,2021-06-22,45.505,1,0,812
508246,2021-09-21,59.272,1,2,423
508247,2021-07-06,44.721,1,3,599
508248,2021-07-18,33.63,1,1,848
508249,2021-04-24,26.652,2,4,924
508250,2021-12-05,29.326,1,0,1203
508251,2021-12-20,24.605,1,0,703
508252,2021-02-17,23.462,1,2,584
508253,2021-09-25,28.096,1,0,874
508254,2021-01-09,56.094,1,0,1117
508255,2021-05-15,25.298,2,0,1056
508256,2021-12-21,76.499,1,0,594
508257,2021-03-05,56.776,1,0,755
508258,2021-05-18,47.377,1,0,933
508259,2021-03-22,38.958,1,4,876
508260,2021-09-23,42.217,1,0,887
508261,2021-06-19,28.356,0,2,659
508262,2021-08-05,23.948,1,0,885
508263,2021-12-11,28.651,1,0,947
508264,2021-07-10,18.814,0,3,552
508265,2021-09-25,43.016,1,0,1019
508266,2021-02-05,22.331,0,0,959
508267,2021-03-20,45.992,0,2,606
508268,2021-12-12,48.956,0,0,946
508269,2021-11-10,39.34,1,0,926
508270,2021-08-28,27.031,0,3,873
508271,2021-05-19,24.638,1,0,1064
508272,2021-03-14,25.753,1,1,758
508273,2021-11-07,21.937,2,0,840
508274,2021-10-14,35.862,0,0,305
508275,2021-03-30,33.312,1,0,981
508276,2021-08-04,86.711,0,1,944
508277,2021-08-14,80.755,2,0,1024
508278,2021-06-24,67.495,1,3,551
508279,2021-12-05,32.298,2,2,913
508280,2021-02-15,18.888,0,1,943
508281,2021-04-05,39.17,1,0,663
508282,2021-02-04,31.939,0,1,950
508283,2021-09-10,36.321,1,1,843
508284,2021-08-24,42.508,2,0,474
508285,2021-12-27,57.44,1,2,845
508286,2021-07-17,15.724,1,0,642
508287,2021-02-24,71.244,1,3,418
508288,2021-06-14,53.806,1,3,786
508289,2021-02-02,27.038,0,0,768
508290,2021-09-02,52.23,2,0,1033
508291,2021-09-04,36.221,1,0,813
508292,2021-11-10,40.315,2,0,920
508293,2021-05-05,32.102,1,2,832
508294,2021-04-24,24.605,0,0,964
508295,2021-01-27,20.294,1,1,600
508296,2021-06-01,116.162,1,3,756
508297,2021-06-23,46.44,2,4,685
508298,2021-10-03,44.648,1,0,898
508299,2021-10-03,79.123,1,4,756
508300,2021-02-21,16.423,2,0,669
508301,2021-04-15,34.93,0,0,719
508302,2021-07-06,27.317,1,0,1077
508303,2021-05-03,28.595,1,1,455
508304,2021-01-10,39.791,1,0,908
508305,2021-11-05,28.74,0,0,1003
508306,2021-09-24,15.709,2,0,884
508307,2021-07-09,22.147,0,3,1075
508308,2021-04-26,27.446,2,1,929
508309,2021-11-04,29.23,1,1,829
508310,2021-01-13,23.244,1,1,676
508311,2021-06-12,36.576,1,0,852
508312,2021-10-20,38.129,1,0,903
508313,2021-12-14,13.274,1,0,781
508314,2021-04-02,21.596,2,0,646
508315,2021-08-26,37.423,2,3,503
508316,2021-03-11,33.294,1,0,813
508317,2021-02-12,16.186,0,1,494
508318,2021-05-09,57.005,1,2,655
508319,2021-11-20,44.615,2,3,282
508320,2021-09-09,102.851,1,0,930
508321,2021-06-28,75.07,0,3,928
508322,2021-04-14,24.32,0,1,774
508323,2021-02-21,33.048,2,0,1110
508324,2021-04-09,41.353,0,2,983
508325,2021-02-25,63.994,1,0,866
508326,2021-03-10,33.971,1,2,720
508327,2021-09-08,65.414,2,1,697
508328,2021-02-18,40.14,1,2,841
508329,2021-01-18,27.9,2,2,715
508330,2021-07-17,21.001,1,1,859
508331,2021-04-15,55.326,2,0,892
508332,2021-06-15,63.316,1,0,739
508333,2021-02-21,57.207,1,3,917
508334,2021-03-18,11.509,2,1,719
508335,2021-06-10,31.635,1,3,724
508336,2021-09-09,61.522,1,0,604
508337,2021-06-01,18.386,1,0,731
508338,2021-07-17,44.299,1,2,1128
508339,2021-07-10,27.538,1,2,578
508340,2021-04-09,23.602,2,0,859
508341,2021-04-13,25.234,1,0,698
508342,2021-06-05,69.123,2,3,321
508343,2021-01-12,51.324,2,2,841
508344,2021-09-08,31.54,1,0,680
508345,2021-08-13,93.1,1,0,837
508346,2021-04-22,17.786,0,0,958
508347,2021-05-17,30.376,2,0,822
508348,2021-04-30,80.897,2,0,839
508349,2021-08-26,30.666,1,0,624
508350,2021-10-05,31.244,1,2,867
508351,2021-02-09,37.823,1,0,746
508352,2021-05-31,27.916,0,2,380
508353,2021-01-06,53.152,0,0,929
508354,2021-06-15,24.138,2,0,984
508355,2021-04-01,117.37,0,0,1047
508356,2021-05-03,18.52,1,0,1171
508357,2021-06-16,76.442,1,1,899
508358,2021-04-29,49.22,0,3,813
508359,2021-05-24,27.927,0,2,936
508360,2021-10-07,38.507,2,2,580
508361,2021-10-23,50.161,0,2,439
508362,2021-01-03,45.885,0,2,654
508363,2021-05-18,15.173,1,1,990
508364,2021-11-06,43.753,2,1,641
508365,2021-07-13,21.626,1,0,864
508366,2021-03-16,56.093,1,0,883
